placeId,nearbyAccidentRadius_m,nearbyAccidentPeriod,nearbyAccidentTotal,nearbyAccidentTypes,nearbyAnnualAvg,cnt_RP_ANIMAL_01,cnt_RP_COLD_01,cnt_RP_CO_01,cnt_RP_DROWN_01,cnt_RP_FALL_CLIFF,cnt_RP_FIRE_01,cnt_RP_HEAT_02,cnt_RP_MACHINE_01,cnt_RP_SLIP_TERRAIN,cnt_RP_TRAFFIC_01,nearbyRiskScore
P735,1000,2020-2021,29,"RP_SLIP_TERRAIN:14, RP_MACHINE_01:9, RP_TRAFFIC_01:5, RP_CO_01:1",14.5,0,0,1,0,0,0,0,9,14,5,0.1768
P736,1000,2020-2021,4,"RP_TRAFFIC_01:3, RP_SLIP_TERRAIN:1",2.0,0,0,0,0,0,0,0,0,1,3,0.0244
P737,1000,2020-2021,1,RP_TRAFFIC_01:1,0.5,0,0,0,0,0,0,0,0,0,1,0.0061
P738,1000,2020-2021,9,"RP_TRAFFIC_01:5, RP_SLIP_TERRAIN:2, RP_MACHINE_01:1, RP_ANIMAL_01:1",4.5,1,0,0,0,0,0,0,1,2,5,0.0549
P739,1000,2020-2021,11,"RP_SLIP_TERRAIN:10, RP_MACHINE_01:1",5.5,0,0,0,0,0,0,0,1,10,0,0.0671
P740,1000,2020-2021,2,"RP_TRAFFIC_01:1, RP_SLIP_TERRAIN:1",1.0,0,0,0,0,0,0,0,0,1,1,0.0122
P741,1000,2020-2021,5,"RP_SLIP_TERRAIN:3, RP_FALL_CLIFF:1, RP_ANIMAL_01:1",2.5,1,0,0,0,1,0,0,0,3,0,0.0305
P743,1000,2020-2021,2,"RP_TRAFFIC_01:1, RP_SLIP_TERRAIN:1",1.0,0,0,0,0,0,0,0,0,1,1,0.0122
P744,1000,2020-2021,3,RP_SLIP_TERRAIN:3,1.5,0,0,0,0,0,0,0,0,3,0,0.0183
P745,1000,2020-2021,7,"RP_SLIP_TERRAIN:4, RP_FALL_CLIFF:1, RP_MACHINE_01:1, RP_TRAFFIC_01:1",3.5,0,0,0,0,1,0,0,1,4,1,0.0427
P746,1000,2020-2021,4,"RP_SLIP_TERRAIN:2, RP_FALL_CLIFF:1, RP_MACHINE_01:1",2.0,0,0,0,0,1,0,0,1,2,0,0.0244
P747,1000,2020-2021,11,"RP_SLIP_TERRAIN:10, RP_MACHINE_01:1",5.5,0,0,0,0,0,0,0,1,10,0,0.0671
P748,1000,2020-2021,7,"RP_TRAFFIC_01:6, RP_SLIP_TERRAIN:1",3.5,0,0,0,0,0,0,0,0,1,6,0.0427
P750,1000,2020-2021,7,"RP_SLIP_TERRAIN:4, RP_MACHINE_01:2, RP_TRAFFIC_01:1",3.5,0,0,0,0,0,0,0,2,4,1,0.0427
P751,1000,2020-2021,3,"RP_SLIP_TERRAIN:1, RP_MACHINE_01:1, RP_TRAFFIC_01:1",1.5,0,0,0,0,0,0,0,1,1,1,0.0183
P752,1000,2020-2021,1,RP_SLIP_TERRAIN:1,0.5,0,0,0,0,0,0,0,0,1,0,0.0061
P753,1000,2020-2021,3,"RP_TRAFFIC_01:2, RP_SLIP_TERRAIN:1",1.5,0,0,0,0,0,0,0,0,1,2,0.0183
P755,1000,2020-2021,5,RP_TRAFFIC_01:5,2.5,0,0,0,0,0,0,0,0,0,5,0.0305
P756,1000,2020-2021,28,"RP_SLIP_TERRAIN:21, RP_TRAFFIC_01:7",14.0,0,0,0,0,0,0,0,0,21,7,0.1707
P757,1000,2020-2021,19,"RP_TRAFFIC_01:11, RP_SLIP_TERRAIN:4, RP_MACHINE_01:3, RP_ANIMAL_01:1",9.5,1,0,0,0,0,0,0,3,4,11,0.1159
P758,1000,2020-2021,2,RP_SLIP_TERRAIN:2,1.0,0,0,0,0,0,0,0,0,2,0,0.0122
P759,1000,2020-2021,12,"RP_TRAFFIC_01:5, RP_SLIP_TERRAIN:5, RP_FALL_CLIFF:2",6.0,0,0,0,0,2,0,0,0,5,5,0.0732
P760,1000,2020-2021,8,"RP_TRAFFIC_01:4, RP_SLIP_TERRAIN:2, RP_FALL_CLIFF:1, RP_MACHINE_01:1",4.0,0,0,0,0,1,0,0,1,2,4,0.0488
P763,1000,2020-2021,13,"RP_SLIP_TERRAIN:7, RP_TRAFFIC_01:4, RP_FALL_CLIFF:2",6.5,0,0,0,0,2,0,0,0,7,4,0.0793
P764,1000,2020-2021,1,RP_SLIP_TERRAIN:1,0.5,0,0,0,0,0,0,0,0,1,0,0.0061
P765,1000,2020-2021,6,RP_TRAFFIC_01:6,3.0,0,0,0,0,0,0,0,0,0,6,0.0366
P766,1000,2020-2021,4,"RP_SLIP_TERRAIN:3, RP_MACHINE_01:1",2.0,0,0,0,0,0,0,0,1,3,0,0.0244
P769,1000,2020-2021,3,"RP_TRAFFIC_01:2, RP_MACHINE_01:1",1.5,0,0,0,0,0,0,0,1,0,2,0.0183
P771,1000,2020-2021,5,"RP_TRAFFIC_01:4, RP_MACHINE_01:1",2.5,0,0,0,0,0,0,0,1,0,4,0.0305
P772,1000,2020-2021,1,RP_SLIP_TERRAIN:1,0.5,0,0,0,0,0,0,0,0,1,0,0.0061
P774,1000,2020-2021,1,RP_SLIP_TERRAIN:1,0.5,0,0,0,0,0,0,0,0,1,0,0.0061
P776,1000,2020-2021,6,"RP_SLIP_TERRAIN:5, RP_TRAFFIC_01:1",3.0,0,0,0,0,0,0,0,0,5,1,0.0366
P777,1000,2020-2021,1,RP_MACHINE_01:1,0.5,0,0,0,0,0,0,0,1,0,0,0.0061
P781,1000,2020-2021,3,"RP_SLIP_TERRAIN:2, RP_TRAFFIC_01:1",1.5,0,0,0,0,0,0,0,0,2,1,0.0183
P783,1000,2020-2021,3,"RP_TRAFFIC_01:2, RP_SLIP_TERRAIN:1",1.5,0,0,0,0,0,0,0,0,1,2,0.0183
P785,1000,2020-2021,14,"RP_TRAFFIC_01:11, RP_MACHINE_01:2, RP_SLIP_TERRAIN:1",7.0,0,0,0,0,0,0,0,2,1,11,0.0854
P786,1000,2020-2021,2,RP_TRAFFIC_01:2,1.0,0,0,0,0,0,0,0,0,0,2,0.0122
P788,1000,2020-2021,24,"RP_TRAFFIC_01:22, RP_SLIP_TERRAIN:1, RP_MACHINE_01:1",12.0,0,0,0,0,0,0,0,1,1,22,0.1463
P793,1000,2020-2021,7,"RP_TRAFFIC_01:6, RP_SLIP_TERRAIN:1",3.5,0,0,0,0,0,0,0,0,1,6,0.0427
P794,1000,2020-2021,2,RP_TRAFFIC_01:2,1.0,0,0,0,0,0,0,0,0,0,2,0.0122
P795,1000,2020-2021,11,"RP_TRAFFIC_01:7, RP_SLIP_TERRAIN:4",5.5,0,0,0,0,0,0,0,0,4,7,0.0671
P796,1000,2020-2021,3,RP_SLIP_TERRAIN:3,1.5,0,0,0,0,0,0,0,0,3,0,0.0183
P797,1000,2020-2021,4,"RP_SLIP_TERRAIN:2, RP_TRAFFIC_01:2",2.0,0,0,0,0,0,0,0,0,2,2,0.0244
P800,1000,2020-2021,2,RP_SLIP_TERRAIN:2,1.0,0,0,0,0,0,0,0,0,2,0,0.0122
P801,1000,2020-2021,1,RP_SLIP_TERRAIN:1,0.5,0,0,0,0,0,0,0,0,1,0,0.0061
P802,1000,2020-2021,2,RP_SLIP_TERRAIN:2,1.0,0,0,0,0,0,0,0,0,2,0,0.0122
P803,1000,2020-2021,7,"RP_TRAFFIC_01:4, RP_MACHINE_01:2, RP_SLIP_TERRAIN:1",3.5,0,0,0,0,0,0,0,2,1,4,0.0427
P805,1000,2020-2021,4,"RP_TRAFFIC_01:3, RP_ANIMAL_01:1",2.0,1,0,0,0,0,0,0,0,0,3,0.0244
P806,1000,2020-2021,4,"RP_TRAFFIC_01:2, RP_SLIP_TERRAIN:1, RP_FALL_CLIFF:1",2.0,0,0,0,0,1,0,0,0,1,2,0.0244
P807,1000,2020-2021,54,"RP_TRAFFIC_01:21, RP_SLIP_TERRAIN:18, RP_MACHINE_01:11, RP_FALL_CLIFF:2, RP_ANIMAL_01:2",27.0,2,0,0,0,2,0,0,11,18,21,0.3293
P808,1000,2020-2021,3,"RP_MACHINE_01:1, RP_SLIP_TERRAIN:1, RP_TRAFFIC_01:1",1.5,0,0,0,0,0,0,0,1,1,1,0.0183
P809,1000,2020-2021,1,RP_TRAFFIC_01:1,0.5,0,0,0,0,0,0,0,0,0,1,0.0061
P811,1000,2020-2021,2,"RP_TRAFFIC_01:1, RP_SLIP_TERRAIN:1",1.0,0,0,0,0,0,0,0,0,1,1,0.0122
P812,1000,2020-2021,1,RP_SLIP_TERRAIN:1,0.5,0,0,0,0,0,0,0,0,1,0,0.0061
P813,1000,2020-2021,4,RP_TRAFFIC_01:4,2.0,0,0,0,0,0,0,0,0,0,4,0.0244
P814,1000,2020-2021,4,RP_TRAFFIC_01:4,2.0,0,0,0,0,0,0,0,0,0,4,0.0244
P815,1000,2020-2021,17,"RP_SLIP_TERRAIN:7, RP_TRAFFIC_01:5, RP_MACHINE_01:2, RP_DROWN_01:1, RP_ANIMAL_01:1, RP_FALL_CLIFF:1",8.5,1,0,0,1,1,0,0,2,7,5,0.1037
P816,1000,2020-2021,4,"RP_ANIMAL_01:3, RP_SLIP_TERRAIN:1",2.0,3,0,0,0,0,0,0,0,1,0,0.0244
P817,1000,2020-2021,7,"RP_TRAFFIC_01:4, RP_SLIP_TERRAIN:2, RP_FALL_CLIFF:1",3.5,0,0,0,0,1,0,0,0,2,4,0.0427
P819,1000,2020-2021,6,"RP_SLIP_TERRAIN:2, RP_TRAFFIC_01:2, RP_COLD_01:1, RP_ANIMAL_01:1",3.0,1,1,0,0,0,0,0,0,2,2,0.0366
P820,1000,2020-2021,4,"RP_TRAFFIC_01:2, RP_MACHINE_01:1, RP_ANIMAL_01:1",2.0,1,0,0,0,0,0,0,1,0,2,0.0244
P822,1000,2020-2021,4,RP_TRAFFIC_01:4,2.0,0,0,0,0,0,0,0,0,0,4,0.0244
P823,1000,2020-2021,5,"RP_TRAFFIC_01:3, RP_MACHINE_01:1, RP_SLIP_TERRAIN:1",2.5,0,0,0,0,0,0,0,1,1,3,0.0305
P824,1000,2020-2021,1,RP_SLIP_TERRAIN:1,0.5,0,0,0,0,0,0,0,0,1,0,0.0061
P825,1000,2020-2021,2,"RP_SLIP_TERRAIN:1, RP_MACHINE_01:1",1.0,0,0,0,0,0,0,0,1,1,0,0.0122
P826,1000,2020-2021,26,"RP_TRAFFIC_01:10, RP_SLIP_TERRAIN:8, RP_MACHINE_01:5, RP_FALL_CLIFF:2, RP_CO_01:1",13.0,0,0,1,0,2,0,0,5,8,10,0.1585
P827,1000,2020-2021,16,"RP_TRAFFIC_01:8, RP_SLIP_TERRAIN:4, RP_MACHINE_01:2, RP_DROWN_01:2",8.0,0,0,0,2,0,0,0,2,4,8,0.0976
P828,1000,2020-2021,5,"RP_ANIMAL_01:2, RP_MACHINE_01:1, RP_SLIP_TERRAIN:1, RP_TRAFFIC_01:1",2.5,2,0,0,0,0,0,0,1,1,1,0.0305
P829,1000,2020-2021,54,"RP_TRAFFIC_01:20, RP_SLIP_TERRAIN:16, RP_MACHINE_01:13, RP_FALL_CLIFF:4, RP_CO_01:1",27.0,0,0,1,0,4,0,0,13,16,20,0.3293
P830,1000,2020-2021,109,"RP_SLIP_TERRAIN:43, RP_MACHINE_01:33, RP_TRAFFIC_01:24, RP_FALL_CLIFF:4, RP_FIRE_01:2, RP_CO_01:2, RP_DROWN_01:1",54.5,0,0,2,1,4,2,0,33,43,24,0.6646
P831,1000,2020-2021,3,RP_SLIP_TERRAIN:3,1.5,0,0,0,0,0,0,0,0,3,0,0.0183
P833,1000,2020-2021,9,"RP_TRAFFIC_01:8, RP_SLIP_TERRAIN:1",4.5,0,0,0,0,0,0,0,0,1,8,0.0549
P834,1000,2020-2021,3,"RP_HEAT_02:1, RP_TRAFFIC_01:1, RP_SLIP_TERRAIN:1",1.5,0,0,0,0,0,0,1,0,1,1,0.0183
P835,1000,2020-2021,9,"RP_TRAFFIC_01:6, RP_FALL_CLIFF:1, RP_SLIP_TERRAIN:1, RP_MACHINE_01:1",4.5,0,0,0,0,1,0,0,1,1,6,0.0549
P836,1000,2020-2021,3,"RP_TRAFFIC_01:1, RP_SLIP_TERRAIN:1, RP_FALL_CLIFF:1",1.5,0,0,0,0,1,0,0,0,1,1,0.0183
P837,1000,2020-2021,5,"RP_SLIP_TERRAIN:3, RP_TRAFFIC_01:2",2.5,0,0,0,0,0,0,0,0,3,2,0.0305
P838,1000,2020-2021,6,"RP_SLIP_TERRAIN:4, RP_ANIMAL_01:1, RP_MACHINE_01:1",3.0,1,0,0,0,0,0,0,1,4,0,0.0366
P839,1000,2020-2021,10,"RP_TRAFFIC_01:7, RP_SLIP_TERRAIN:2, RP_ANIMAL_01:1",5.0,1,0,0,0,0,0,0,0,2,7,0.061
P840,1000,2020-2021,23,"RP_SLIP_TERRAIN:8, RP_MACHINE_01:5, RP_ANIMAL_01:4, RP_TRAFFIC_01:4, RP_DROWN_01:1, RP_FALL_CLIFF:1",11.5,4,0,0,1,1,0,0,5,8,4,0.1402
P841,1000,2020-2021,1,RP_TRAFFIC_01:1,0.5,0,0,0,0,0,0,0,0,0,1,0.0061
P843,1000,2020-2021,6,"RP_SLIP_TERRAIN:5, RP_MACHINE_01:1",3.0,0,0,0,0,0,0,0,1,5,0,0.0366
P845,1000,2020-2021,4,"RP_SLIP_TERRAIN:2, RP_TRAFFIC_01:2",2.0,0,0,0,0,0,0,0,0,2,2,0.0244
P846,1000,2020-2021,22,"RP_TRAFFIC_01:16, RP_SLIP_TERRAIN:4, RP_MACHINE_01:1, RP_ANIMAL_01:1",11.0,1,0,0,0,0,0,0,1,4,16,0.1341
P847,1000,2020-2021,3,"RP_SLIP_TERRAIN:2, RP_MACHINE_01:1",1.5,0,0,0,0,0,0,0,1,2,0,0.0183
P848,1000,2020-2021,1,RP_SLIP_TERRAIN:1,0.5,0,0,0,0,0,0,0,0,1,0,0.0061
P849,1000,2020-2021,15,"RP_TRAFFIC_01:12, RP_SLIP_TERRAIN:2, RP_MACHINE_01:1",7.5,0,0,0,0,0,0,0,1,2,12,0.0915
P850,1000,2020-2021,15,"RP_TRAFFIC_01:12, RP_MACHINE_01:1, RP_SLIP_TERRAIN:1, RP_COLD_01:1",7.5,0,1,0,0,0,0,0,1,1,12,0.0915
P851,1000,2020-2021,14,"RP_TRAFFIC_01:11, RP_MACHINE_01:1, RP_SLIP_TERRAIN:1, RP_COLD_01:1",7.0,0,1,0,0,0,0,0,1,1,11,0.0854
P852,1000,2020-2021,77,"RP_SLIP_TERRAIN:30, RP_MACHINE_01:26, RP_TRAFFIC_01:15, RP_DROWN_01:2, RP_FALL_CLIFF:2, RP_ANIMAL_01:1, RP_CO_01:1",38.5,1,0,1,2,2,0,0,26,30,15,0.4695
P853,1000,2020-2021,6,"RP_TRAFFIC_01:4, RP_HEAT_02:1, RP_SLIP_TERRAIN:1",3.0,0,0,0,0,0,0,1,0,1,4,0.0366
P854,1000,2020-2021,9,"RP_TRAFFIC_01:6, RP_SLIP_TERRAIN:3",4.5,0,0,0,0,0,0,0,0,3,6,0.0549
P856,1000,2020-2021,64,"RP_SLIP_TERRAIN:32, RP_MACHINE_01:22, RP_DROWN_01:5, RP_TRAFFIC_01:4, RP_ANIMAL_01:1",32.0,1,0,0,5,0,0,0,22,32,4,0.3902
P857,1000,2020-2021,20,"RP_TRAFFIC_01:9, RP_SLIP_TERRAIN:6, RP_MACHINE_01:3, RP_ANIMAL_01:1, RP_FALL_CLIFF:1",10.0,1,0,0,0,1,0,0,3,6,9,0.122
P858,1000,2020-2021,5,"RP_TRAFFIC_01:3, RP_ANIMAL_01:1, RP_SLIP_TERRAIN:1",2.5,1,0,0,0,0,0,0,0,1,3,0.0305
P859,1000,2020-2021,4,"RP_SLIP_TERRAIN:2, RP_TRAFFIC_01:2",2.0,0,0,0,0,0,0,0,0,2,2,0.0244
P860,1000,2020-2021,2,RP_TRAFFIC_01:2,1.0,0,0,0,0,0,0,0,0,0,2,0.0122
P861,1000,2020-2021,45,"RP_MACHINE_01:16, RP_TRAFFIC_01:14, RP_SLIP_TERRAIN:10, RP_ANIMAL_01:3, RP_FIRE_01:1, RP_DROWN_01:1",22.5,3,0,0,1,0,1,0,16,10,14,0.2744
P862,1000,2020-2021,2,"RP_SLIP_TERRAIN:1, RP_TRAFFIC_01:1",1.0,0,0,0,0,0,0,0,0,1,1,0.0122
P863,1000,2020-2021,9,"RP_TRAFFIC_01:8, RP_SLIP_TERRAIN:1",4.5,0,0,0,0,0,0,0,0,1,8,0.0549
P865,1000,2020-2021,4,RP_TRAFFIC_01:4,2.0,0,0,0,0,0,0,0,0,0,4,0.0244
P866,1000,2020-2021,2,RP_TRAFFIC_01:2,1.0,0,0,0,0,0,0,0,0,0,2,0.0122
P868,1000,2020-2021,28,"RP_SLIP_TERRAIN:21, RP_TRAFFIC_01:7",14.0,0,0,0,0,0,0,0,0,21,7,0.1707
P869,1000,2020-2021,21,"RP_SLIP_TERRAIN:10, RP_ANIMAL_01:10, RP_TRAFFIC_01:1",10.5,10,0,0,0,0,0,0,0,10,1,0.128
P870,1000,2020-2021,5,RP_TRAFFIC_01:5,2.5,0,0,0,0,0,0,0,0,0,5,0.0305
P871,1000,2020-2021,15,"RP_TRAFFIC_01:8, RP_SLIP_TERRAIN:3, RP_MACHINE_01:2, RP_ANIMAL_01:1, RP_FALL_CLIFF:1",7.5,1,0,0,0,1,0,0,2,3,8,0.0915
P873,1000,2020-2021,25,"RP_TRAFFIC_01:10, RP_SLIP_TERRAIN:7, RP_MACHINE_01:3, RP_ANIMAL_01:2, RP_FALL_CLIFF:1, RP_CO_01:1, RP_DROWN_01:1",12.5,2,0,1,1,1,0,0,3,7,10,0.1524
P874,1000,2020-2021,29,"RP_SLIP_TERRAIN:16, RP_TRAFFIC_01:10, RP_FALL_CLIFF:3",14.5,0,0,0,0,3,0,0,0,16,10,0.1768
P875,1000,2020-2021,8,"RP_SLIP_TERRAIN:4, RP_TRAFFIC_01:2, RP_FALL_CLIFF:1, RP_ANIMAL_01:1",4.0,1,0,0,0,1,0,0,0,4,2,0.0488
P876,1000,2020-2021,58,"RP_TRAFFIC_01:20, RP_SLIP_TERRAIN:20, RP_MACHINE_01:10, RP_DROWN_01:3, RP_FALL_CLIFF:3, RP_ANIMAL_01:2",29.0,2,0,0,3,3,0,0,10,20,20,0.3537
P877,1000,2020-2021,8,"RP_SLIP_TERRAIN:4, RP_FALL_CLIFF:1, RP_FIRE_01:1, RP_MACHINE_01:1, RP_TRAFFIC_01:1",4.0,0,0,0,0,1,1,0,1,4,1,0.0488
P878,1000,2020-2021,24,"RP_MACHINE_01:10, RP_TRAFFIC_01:6, RP_FALL_CLIFF:4, RP_ANIMAL_01:2, RP_SLIP_TERRAIN:2",12.0,2,0,0,0,4,0,0,10,2,6,0.1463
P879,1000,2020-2021,4,"RP_TRAFFIC_01:2, RP_MACHINE_01:1, RP_SLIP_TERRAIN:1",2.0,0,0,0,0,0,0,0,1,1,2,0.0244
P880,1000,2020-2021,99,"RP_SLIP_TERRAIN:39, RP_MACHINE_01:32, RP_TRAFFIC_01:19, RP_FALL_CLIFF:5, RP_DROWN_01:2, RP_ANIMAL_01:2",49.5,2,0,0,2,5,0,0,32,39,19,0.6037
P881,1000,2020-2021,15,"RP_TRAFFIC_01:11, RP_SLIP_TERRAIN:2, RP_FALL_CLIFF:1, RP_MACHINE_01:1",7.5,0,0,0,0,1,0,0,1,2,11,0.0915
P882,1000,2020-2021,40,"RP_SLIP_TERRAIN:13, RP_TRAFFIC_01:12, RP_MACHINE_01:11, RP_FALL_CLIFF:2, RP_ANIMAL_01:1, RP_CO_01:1",20.0,1,0,1,0,2,0,0,11,13,12,0.2439
P885,1000,2020-2021,9,"RP_TRAFFIC_01:5, RP_SLIP_TERRAIN:3, RP_MACHINE_01:1",4.5,0,0,0,0,0,0,0,1,3,5,0.0549
P886,1000,2020-2021,5,"RP_TRAFFIC_01:3, RP_SLIP_TERRAIN:1, RP_MACHINE_01:1",2.5,0,0,0,0,0,0,0,1,1,3,0.0305
P887,1000,2020-2021,8,RP_TRAFFIC_01:8,4.0,0,0,0,0,0,0,0,0,0,8,0.0488
P888,1000,2020-2021,55,"RP_MACHINE_01:21, RP_SLIP_TERRAIN:17, RP_TRAFFIC_01:8, RP_ANIMAL_01:4, RP_DROWN_01:3, RP_FIRE_01:1, RP_FALL_CLIFF:1",27.5,4,0,0,3,1,1,0,21,17,8,0.3354
P889,1000,2020-2021,9,"RP_TRAFFIC_01:7, RP_SLIP_TERRAIN:1, RP_ANIMAL_01:1",4.5,1,0,0,0,0,0,0,0,1,7,0.0549
P890,1000,2020-2021,2,RP_TRAFFIC_01:2,1.0,0,0,0,0,0,0,0,0,0,2,0.0122
P891,1000,2020-2021,19,"RP_TRAFFIC_01:9, RP_SLIP_TERRAIN:6, RP_MACHINE_01:3, RP_FALL_CLIFF:1",9.5,0,0,0,0,1,0,0,3,6,9,0.1159
P892,1000,2020-2021,4,"RP_MACHINE_01:2, RP_TRAFFIC_01:2",2.0,0,0,0,0,0,0,0,2,0,2,0.0244
P893,1000,2020-2021,5,"RP_TRAFFIC_01:3, RP_SLIP_TERRAIN:1, RP_MACHINE_01:1",2.5,0,0,0,0,0,0,0,1,1,3,0.0305
P894,1000,2020-2021,10,"RP_TRAFFIC_01:4, RP_FALL_CLIFF:2, RP_SLIP_TERRAIN:2, RP_ANIMAL_01:1, RP_MACHINE_01:1",5.0,1,0,0,0,2,0,0,1,2,4,0.061
P895,1000,2020-2021,25,"RP_TRAFFIC_01:14, RP_SLIP_TERRAIN:7, RP_MACHINE_01:2, RP_DROWN_01:1, RP_FALL_CLIFF:1",12.5,0,0,0,1,1,0,0,2,7,14,0.1524
P896,1000,2020-2021,14,"RP_SLIP_TERRAIN:5, RP_MACHINE_01:4, RP_TRAFFIC_01:2, RP_DROWN_01:1, RP_FALL_CLIFF:1, RP_CO_01:1",7.0,0,0,1,1,1,0,0,4,5,2,0.0854
P897,1000,2020-2021,15,"RP_TRAFFIC_01:4, RP_SLIP_TERRAIN:4, RP_MACHINE_01:4, RP_FALL_CLIFF:1, RP_ANIMAL_01:1, RP_DROWN_01:1",7.5,1,0,0,1,1,0,0,4,4,4,0.0915
P898,1000,2020-2021,9,"RP_SLIP_TERRAIN:4, RP_TRAFFIC_01:3, RP_MACHINE_01:2",4.5,0,0,0,0,0,0,0,2,4,3,0.0549
P899,1000,2020-2021,7,"RP_SLIP_TERRAIN:2, RP_MACHINE_01:2, RP_TRAFFIC_01:2, RP_CO_01:1",3.5,0,0,1,0,0,0,0,2,2,2,0.0427
P900,1000,2020-2021,9,"RP_SLIP_TERRAIN:4, RP_TRAFFIC_01:3, RP_FALL_CLIFF:1, RP_ANIMAL_01:1",4.5,1,0,0,0,1,0,0,0,4,3,0.0549
P902,1000,2020-2021,5,"RP_DROWN_01:3, RP_TRAFFIC_01:1, RP_SLIP_TERRAIN:1",2.5,0,0,0,3,0,0,0,0,1,1,0.0305
P903,1000,2020-2021,34,"RP_MACHINE_01:13, RP_TRAFFIC_01:11, RP_SLIP_TERRAIN:7, RP_DROWN_01:2, RP_CO_01:1",17.0,0,0,1,2,0,0,0,13,7,11,0.2073
P904,1000,2020-2021,11,"RP_SLIP_TERRAIN:6, RP_MACHINE_01:3, RP_TRAFFIC_01:2",5.5,0,0,0,0,0,0,0,3,6,2,0.0671
P905,1000,2020-2021,20,"RP_TRAFFIC_01:11, RP_SLIP_TERRAIN:5, RP_MACHINE_01:2, RP_ANIMAL_01:1, RP_FALL_CLIFF:1",10.0,1,0,0,0,1,0,0,2,5,11,0.122
P906,1000,2020-2021,9,"RP_SLIP_TERRAIN:5, RP_TRAFFIC_01:3, RP_ANIMAL_01:1",4.5,1,0,0,0,0,0,0,0,5,3,0.0549
P907,1000,2020-2021,38,"RP_TRAFFIC_01:13, RP_MACHINE_01:12, RP_SLIP_TERRAIN:8, RP_DROWN_01:4, RP_ANIMAL_01:1",19.0,1,0,0,4,0,0,0,12,8,13,0.2317
P908,1000,2020-2021,19,"RP_TRAFFIC_01:10, RP_ANIMAL_01:4, RP_SLIP_TERRAIN:2, RP_DROWN_01:2, RP_MACHINE_01:1",9.5,4,0,0,2,0,0,0,1,2,10,0.1159
P909,1000,2020-2021,16,"RP_SLIP_TERRAIN:10, RP_TRAFFIC_01:5, RP_MACHINE_01:1",8.0,0,0,0,0,0,0,0,1,10,5,0.0976
P910,1000,2020-2021,11,"RP_MACHINE_01:4, RP_ANIMAL_01:3, RP_SLIP_TERRAIN:2, RP_TRAFFIC_01:2",5.5,3,0,0,0,0,0,0,4,2,2,0.0671
P911,1000,2020-2021,5,"RP_SLIP_TERRAIN:2, RP_TRAFFIC_01:2, RP_FALL_CLIFF:1",2.5,0,0,0,0,1,0,0,0,2,2,0.0305
P912,1000,2020-2021,37,"RP_SLIP_TERRAIN:19, RP_TRAFFIC_01:9, RP_MACHINE_01:7, RP_FALL_CLIFF:1, RP_ANIMAL_01:1",18.5,1,0,0,0,1,0,0,7,19,9,0.2256
P914,1000,2020-2021,1,RP_TRAFFIC_01:1,0.5,0,0,0,0,0,0,0,0,0,1,0.0061
P918,1000,2020-2021,6,"RP_SLIP_TERRAIN:2, RP_MACHINE_01:2, RP_ANIMAL_01:1, RP_FALL_CLIFF:1",3.0,1,0,0,0,1,0,0,2,2,0,0.0366
P920,1000,2020-2021,71,"RP_SLIP_TERRAIN:31, RP_MACHINE_01:25, RP_TRAFFIC_01:7, RP_ANIMAL_01:4, RP_DROWN_01:3, RP_FALL_CLIFF:1",35.5,4,0,0,3,1,0,0,25,31,7,0.4329
P921,1000,2020-2021,17,"RP_SLIP_TERRAIN:8, RP_MACHINE_01:3, RP_FALL_CLIFF:2, RP_TRAFFIC_01:2, RP_DROWN_01:1, RP_ANIMAL_01:1",8.5,1,0,0,1,2,0,0,3,8,2,0.1037
P922,1000,2020-2021,4,"RP_MACHINE_01:3, RP_ANIMAL_01:1",2.0,1,0,0,0,0,0,0,3,0,0,0.0244
P923,1000,2020-2021,19,"RP_SLIP_TERRAIN:8, RP_TRAFFIC_01:6, RP_MACHINE_01:5",9.5,0,0,0,0,0,0,0,5,8,6,0.1159
P924,1000,2020-2021,1,RP_TRAFFIC_01:1,0.5,0,0,0,0,0,0,0,0,0,1,0.0061
P925,1000,2020-2021,9,"RP_TRAFFIC_01:5, RP_MACHINE_01:2, RP_SLIP_TERRAIN:1, RP_FALL_CLIFF:1",4.5,0,0,0,0,1,0,0,2,1,5,0.0549
P927,1000,2020-2021,19,"RP_SLIP_TERRAIN:8, RP_TRAFFIC_01:5, RP_MACHINE_01:4, RP_FALL_CLIFF:2",9.5,0,0,0,0,2,0,0,4,8,5,0.1159
P928,1000,2020-2021,7,"RP_SLIP_TERRAIN:4, RP_ANIMAL_01:2, RP_TRAFFIC_01:1",3.5,2,0,0,0,0,0,0,0,4,1,0.0427
P929,1000,2020-2021,6,"RP_SLIP_TERRAIN:3, RP_TRAFFIC_01:2, RP_ANIMAL_01:1",3.0,1,0,0,0,0,0,0,0,3,2,0.0366
P930,1000,2020-2021,25,"RP_TRAFFIC_01:12, RP_SLIP_TERRAIN:8, RP_ANIMAL_01:3, RP_MACHINE_01:1, RP_FALL_CLIFF:1",12.5,3,0,0,0,1,0,0,1,8,12,0.1524
P931,1000,2020-2021,3,RP_TRAFFIC_01:3,1.5,0,0,0,0,0,0,0,0,0,3,0.0183
P932,1000,2020-2021,54,"RP_SLIP_TERRAIN:33, RP_MACHINE_01:17, RP_TRAFFIC_01:4",27.0,0,0,0,0,0,0,0,17,33,4,0.3293
