accidentId,placeId,relationship,distance_m
AE_FIRE_PT_02700,P726,OCCURRED_AT,765
AE_FIRE_PT_02701,P423,OCCURRED_AT,165
AE_FIRE_PT_02702,P108,OCCURRED_AT,242
AE_FIRE_PT_02703,P405,OCCURRED_AT,396
AE_FIRE_PT_02704,P125,OCCURRED_AT,170
AE_FIRE_PT_02705,P701,OCCURRED_AT,562
AE_FIRE_PT_02706,P332,OCCURRED_AT,306
AE_FIRE_PT_02707,P101,OCCURRED_AT,341
AE_FIRE_PT_02708,P018,OCCURRED_AT,400
AE_FIRE_PT_02709,P972,OCCURRED_AT,22
AE_FIRE_PT_02710,P667,OCCURRED_AT,580
AE_FIRE_PT_02711,P667,OCCURRED_AT,580
AE_FIRE_PT_02712,P350,OCCURRED_AT,283
AE_FIRE_PT_02713,P378,OCCURRED_AT,273
AE_FIRE_PT_02714,P070,OCCURRED_AT,144
AE_FIRE_PT_02715,P836,OCCURRED_AT,408
AE_FIRE_PT_02717,P699,OCCURRED_AT,247
AE_FIRE_PT_02718,P354,OCCURRED_AT,985
AE_FIRE_PT_02719,P131,OCCURRED_AT,168
AE_FIRE_PT_02721,P197,OCCURRED_AT,267
AE_FIRE_PT_02722,P204,OCCURRED_AT,73
AE_FIRE_PT_02723,P897,OCCURRED_AT,231
AE_FIRE_PT_02724,P227,OCCURRED_AT,105
AE_FIRE_PT_02725,P1020,OCCURRED_AT,17
AE_FIRE_PT_02727,P259,OCCURRED_AT,880
AE_FIRE_PT_02731,P277,OCCURRED_AT,28
AE_FIRE_PT_02732,P040,OCCURRED_AT,162
AE_FIRE_PT_02733,P218,OCCURRED_AT,178
AE_FIRE_PT_02734,P051,OCCURRED_AT,70
AE_FIRE_PT_02735,P943,OCCURRED_AT,0
AE_FIRE_PT_02736,P930,OCCURRED_AT,599
AE_FIRE_PT_02737,P137,OCCURRED_AT,209
AE_FIRE_PT_02738,P942,OCCURRED_AT,668
AE_FIRE_PT_02739,P544,OCCURRED_AT,120
AE_FIRE_PT_02740,P488,OCCURRED_AT,63
AE_FIRE_PT_02741,P488,OCCURRED_AT,63
AE_FIRE_PT_02742,P488,OCCURRED_AT,63
AE_FIRE_PT_02743,P756,OCCURRED_AT,5
AE_FIRE_PT_02744,P960,OCCURRED_AT,311
AE_FIRE_PT_02745,P121,OCCURRED_AT,37
AE_FIRE_PT_02746,P121,OCCURRED_AT,37
AE_FIRE_PT_02747,P380,OCCURRED_AT,313
AE_FIRE_PT_02748,P374,OCCURRED_AT,715
AE_FIRE_PT_02749,P367,OCCURRED_AT,438
AE_FIRE_PT_02750,P598,OCCURRED_AT,122
AE_FIRE_PT_02751,P963,OCCURRED_AT,668
AE_FIRE_PT_02752,P009,OCCURRED_AT,303
AE_FIRE_PT_02753,P928,OCCURRED_AT,943
AE_FIRE_PT_02754,P270,OCCURRED_AT,348
AE_FIRE_PT_02755,P592,OCCURRED_AT,666
AE_FIRE_PT_02756,P960,OCCURRED_AT,444
AE_FIRE_PT_02757,P372,OCCURRED_AT,113
AE_FIRE_PT_02758,P372,OCCURRED_AT,113
AE_FIRE_PT_02760,P070,OCCURRED_AT,63
AE_FIRE_PT_02761,P070,OCCURRED_AT,63
AE_FIRE_PT_02762,P418,OCCURRED_AT,450
AE_FIRE_PT_02763,P081,OCCURRED_AT,217
AE_FIRE_PT_02764,P841,OCCURRED_AT,381
AE_FIRE_PT_02765,P008,OCCURRED_AT,112
AE_FIRE_PT_02766,P106,OCCURRED_AT,107
AE_FIRE_PT_02767,P522,OCCURRED_AT,92
AE_FIRE_PT_02768,P499,OCCURRED_AT,876
AE_FIRE_PT_02769,P203,OCCURRED_AT,81
AE_FIRE_PT_02770,P204,OCCURRED_AT,69
AE_FIRE_PT_02771,P165,OCCURRED_AT,85
AE_FIRE_PT_02772,P605,OCCURRED_AT,40
AE_FIRE_PT_02773,P335,OCCURRED_AT,70
AE_FIRE_PT_02774,P374,OCCURRED_AT,520
AE_FIRE_PT_02775,P361,OCCURRED_AT,121
AE_FIRE_PT_02776,P227,OCCURRED_AT,690
AE_FIRE_PT_02778,P186,OCCURRED_AT,108
AE_FIRE_PT_02779,P530,OCCURRED_AT,283
AE_FIRE_PT_02780,P441,OCCURRED_AT,199
AE_FIRE_PT_02781,P441,OCCURRED_AT,199
AE_FIRE_PT_02782,P441,OCCURRED_AT,199
AE_FIRE_PT_02783,P179,OCCURRED_AT,144
AE_FIRE_PT_02784,P147,OCCURRED_AT,362
AE_FIRE_PT_02785,P350,OCCURRED_AT,521
AE_FIRE_PT_02786,P171,OCCURRED_AT,254
AE_FIRE_PT_02787,P297,OCCURRED_AT,153
AE_FIRE_PT_02788,P618,OCCURRED_AT,452
AE_FIRE_PT_02789,P618,OCCURRED_AT,452
AE_FIRE_PT_02790,P433,OCCURRED_AT,39
AE_FIRE_PT_02791,P908,OCCURRED_AT,288
AE_FIRE_PT_02792,P738,OCCURRED_AT,487
AE_FIRE_PT_02793,P738,OCCURRED_AT,487
AE_FIRE_PT_02794,P684,OCCURRED_AT,638
AE_FIRE_PT_02795,P256,OCCURRED_AT,169
AE_FIRE_PT_02796,P1020,OCCURRED_AT,352
AE_FIRE_PT_02797,P756,OCCURRED_AT,949
AE_FIRE_PT_02798,P012,OCCURRED_AT,144
AE_FIRE_PT_02799,P044,OCCURRED_AT,828
AE_FIRE_PT_02800,P923,OCCURRED_AT,292
AE_FIRE_PT_02801,P1021,OCCURRED_AT,360
AE_FIRE_PT_02802,P819,OCCURRED_AT,230
AE_FIRE_PT_02803,P184,OCCURRED_AT,575
AE_FIRE_PT_02804,P309,OCCURRED_AT,129
AE_FIRE_PT_02805,P068,OCCURRED_AT,151
AE_FIRE_PT_02806,P132,OCCURRED_AT,179
AE_FIRE_PT_02807,P132,OCCURRED_AT,179
AE_FIRE_PT_02810,P275,OCCURRED_AT,571
AE_FIRE_PT_02811,P124,OCCURRED_AT,156
AE_FIRE_PT_02812,P070,OCCURRED_AT,134
AE_FIRE_PT_02813,P514,OCCURRED_AT,680
AE_FIRE_PT_02814,P514,OCCURRED_AT,680
AE_FIRE_PT_02815,P902,OCCURRED_AT,50
AE_FIRE_PT_02816,P053,OCCURRED_AT,46
AE_FIRE_PT_02817,P501,OCCURRED_AT,56
AE_FIRE_PT_02818,P828,OCCURRED_AT,496
AE_FIRE_PT_02819,P576,OCCURRED_AT,547
AE_FIRE_PT_02820,P029,OCCURRED_AT,128
AE_FIRE_PT_02821,P197,OCCURRED_AT,205
AE_FIRE_PT_02822,P275,OCCURRED_AT,397
AE_FIRE_PT_02823,P275,OCCURRED_AT,397
AE_FIRE_PT_02824,P157,OCCURRED_AT,41
AE_FIRE_PT_02825,P233,OCCURRED_AT,149
AE_FIRE_PT_02826,P233,OCCURRED_AT,149
AE_FIRE_PT_02827,P834,OCCURRED_AT,71
AE_FIRE_PT_02828,P125,OCCURRED_AT,176
AE_FIRE_PT_02829,P722,OCCURRED_AT,821
AE_FIRE_PT_02830,P132,OCCURRED_AT,164
AE_FIRE_PT_02831,P313,OCCURRED_AT,271
AE_FIRE_PT_02832,P118,OCCURRED_AT,53
AE_FIRE_PT_02833,P071,OCCURRED_AT,315
AE_FIRE_PT_02834,P242,OCCURRED_AT,336
AE_FIRE_PT_02835,P242,OCCURRED_AT,336
AE_FIRE_PT_02836,P118,OCCURRED_AT,53
AE_FIRE_PT_02837,P484,OCCURRED_AT,160
AE_FIRE_PT_02838,P125,OCCURRED_AT,56
AE_FIRE_PT_02839,P019,OCCURRED_AT,62
AE_FIRE_PT_02841,P388,OCCURRED_AT,677
AE_FIRE_PT_02842,P203,OCCURRED_AT,352
AE_FIRE_PT_02843,P830,OCCURRED_AT,258
AE_FIRE_PT_02844,P1018,OCCURRED_AT,809
AE_FIRE_PT_02845,P1018,OCCURRED_AT,809
AE_FIRE_PT_02846,P912,OCCURRED_AT,655
AE_FIRE_PT_02847,P197,OCCURRED_AT,89
AE_FIRE_PT_02848,P531,OCCURRED_AT,917
AE_FIRE_PT_02849,P531,OCCURRED_AT,316
AE_FIRE_PT_02850,P473,OCCURRED_AT,737
AE_FIRE_PT_02851,P425,OCCURRED_AT,21
AE_FIRE_PT_02852,P037,OCCURRED_AT,46
AE_FIRE_PT_02853,P247,OCCURRED_AT,672
AE_FIRE_PT_02854,P370,OCCURRED_AT,96
AE_FIRE_PT_02856,P104,OCCURRED_AT,149
AE_FIRE_PT_02857,P057,OCCURRED_AT,142
AE_FIRE_PT_02858,P178,OCCURRED_AT,713
AE_FIRE_PT_02859,P527,OCCURRED_AT,355
AE_FIRE_PT_02860,P153,OCCURRED_AT,78
AE_FIRE_PT_02861,P053,OCCURRED_AT,137
AE_FIRE_PT_02862,P1008,OCCURRED_AT,646
AE_FIRE_PT_02863,P056,OCCURRED_AT,450
AE_FIRE_PT_02864,P155,OCCURRED_AT,299
AE_FIRE_PT_02865,P633,OCCURRED_AT,320
AE_FIRE_PT_02866,P633,OCCURRED_AT,320
AE_FIRE_PT_02867,P251,OCCURRED_AT,336
AE_FIRE_PT_02868,P388,OCCURRED_AT,683
AE_FIRE_PT_02869,P025,OCCURRED_AT,126
AE_FIRE_PT_02870,P035,OCCURRED_AT,71
AE_FIRE_PT_02871,P357,OCCURRED_AT,225
AE_FIRE_PT_02872,P357,OCCURRED_AT,225
AE_FIRE_PT_02873,P357,OCCURRED_AT,225
AE_FIRE_PT_02874,P357,OCCURRED_AT,225
AE_FIRE_PT_02875,P357,OCCURRED_AT,225
AE_FIRE_PT_02876,P357,OCCURRED_AT,225
AE_FIRE_PT_02877,P280,OCCURRED_AT,236
AE_FIRE_PT_02878,P846,OCCURRED_AT,39
AE_FIRE_PT_02879,P127,OCCURRED_AT,594
AE_FIRE_PT_02880,P624,OCCURRED_AT,827
AE_FIRE_PT_02882,P214,OCCURRED_AT,569
AE_FIRE_PT_02883,P131,OCCURRED_AT,318
AE_FIRE_PT_02885,P954,OCCURRED_AT,72
AE_FIRE_PT_02886,P280,OCCURRED_AT,483
AE_FIRE_PT_02887,P358,OCCURRED_AT,78
AE_FIRE_PT_02888,P498,OCCURRED_AT,708
AE_FIRE_PT_02889,P099,OCCURRED_AT,236
AE_FIRE_PT_02891,P290,OCCURRED_AT,167
AE_FIRE_PT_02892,P680,OCCURRED_AT,149
AE_FIRE_PT_02893,P974,OCCURRED_AT,991
AE_FIRE_PT_02894,P336,OCCURRED_AT,159
AE_FIRE_PT_02895,P972,OCCURRED_AT,211
AE_FIRE_PT_02896,P070,OCCURRED_AT,46
AE_FIRE_PT_02897,P105,OCCURRED_AT,645
AE_FIRE_PT_02898,P105,OCCURRED_AT,645
AE_FIRE_PT_02899,P091,OCCURRED_AT,37
AE_FIRE_PT_02900,P731,OCCURRED_AT,225
AE_FIRE_PT_02901,P122,OCCURRED_AT,268
AE_FIRE_PT_02902,P076,OCCURRED_AT,358
AE_FIRE_PT_02903,P1020,OCCURRED_AT,473
AE_FIRE_PT_02904,P514,OCCURRED_AT,379
AE_FIRE_PT_02905,P055,OCCURRED_AT,444
AE_FIRE_PT_02906,P057,OCCURRED_AT,374
AE_FIRE_PT_02907,P242,OCCURRED_AT,221
AE_FIRE_PT_02908,P001,OCCURRED_AT,172
AE_FIRE_PT_02909,P032,OCCURRED_AT,235
AE_FIRE_PT_02910,P144,OCCURRED_AT,191
AE_FIRE_PT_02911,P479,OCCURRED_AT,175
AE_FIRE_PT_02912,P131,OCCURRED_AT,332
AE_FIRE_PT_02914,P122,OCCURRED_AT,261
AE_FIRE_PT_02915,P1021,OCCURRED_AT,647
AE_FIRE_PT_02916,P433,OCCURRED_AT,881
AE_FIRE_PT_02917,P930,OCCURRED_AT,574
AE_FIRE_PT_02918,P900,OCCURRED_AT,69
AE_FIRE_PT_02919,P517,OCCURRED_AT,786
AE_FIRE_PT_02920,P096,OCCURRED_AT,125
AE_FIRE_PT_02921,P252,OCCURRED_AT,167
AE_FIRE_PT_02922,P900,OCCURRED_AT,69
AE_FIRE_PT_02923,P738,OCCURRED_AT,505
AE_FIRE_PT_02924,P243,OCCURRED_AT,248
AE_FIRE_PT_02925,P392,OCCURRED_AT,850
AE_FIRE_PT_02926,P098,OCCURRED_AT,544
AE_FIRE_PT_02927,P065,OCCURRED_AT,161
AE_FIRE_PT_02928,P971,OCCURRED_AT,271
AE_FIRE_PT_02929,P971,OCCURRED_AT,271
AE_FIRE_PT_02930,P493,OCCURRED_AT,390
AE_FIRE_PT_02931,P738,OCCURRED_AT,770
AE_FIRE_PT_02932,P807,OCCURRED_AT,220
AE_FIRE_PT_02933,P808,OCCURRED_AT,84
AE_FIRE_PT_02934,P633,OCCURRED_AT,0
AE_FIRE_PT_02935,P070,OCCURRED_AT,74
AE_FIRE_PT_02936,P070,OCCURRED_AT,192
AE_FIRE_PT_02937,P125,OCCURRED_AT,10
AE_FIRE_PT_02938,P231,OCCURRED_AT,258
AE_FIRE_PT_02939,P070,OCCURRED_AT,107
AE_FIRE_PT_02940,P032,OCCURRED_AT,244
AE_FIRE_PT_02941,P196,OCCURRED_AT,387
AE_FIRE_PT_02942,P912,OCCURRED_AT,524
AE_FIRE_PT_02943,P098,OCCURRED_AT,288
AE_FIRE_PT_02944,P098,OCCURRED_AT,288
AE_FIRE_PT_02945,P019,OCCURRED_AT,461
AE_FIRE_PT_02946,P830,OCCURRED_AT,246
AE_FIRE_PT_02947,P436,OCCURRED_AT,373
AE_FIRE_PT_02948,P436,OCCURRED_AT,373
AE_FIRE_PT_02949,P1021,OCCURRED_AT,731
AE_FIRE_PT_02950,P032,OCCURRED_AT,216
AE_FIRE_PT_02951,P212,OCCURRED_AT,32
AE_FIRE_PT_02952,P132,OCCURRED_AT,92
AE_FIRE_PT_02953,P841,OCCURRED_AT,381
AE_FIRE_PT_02954,P841,OCCURRED_AT,370
AE_FIRE_PT_02955,P841,OCCURRED_AT,370
AE_FIRE_PT_02956,P259,OCCURRED_AT,727
AE_FIRE_PT_02957,P633,OCCURRED_AT,319
AE_FIRE_PT_02958,P070,OCCURRED_AT,91
AE_FIRE_PT_02959,P991,OCCURRED_AT,9
AE_FIRE_PT_02960,P835,OCCURRED_AT,542
AE_FIRE_PT_02961,P315,OCCURRED_AT,371
AE_FIRE_PT_02962,P315,OCCURRED_AT,371
AE_FIRE_PT_02963,P315,OCCURRED_AT,371
AE_FIRE_PT_02964,P315,OCCURRED_AT,371
AE_FIRE_PT_02965,P727,OCCURRED_AT,728
AE_FIRE_PT_02966,P1021,OCCURRED_AT,349
AE_FIRE_PT_02967,P900,OCCURRED_AT,15
AE_FIRE_PT_02968,P173,OCCURRED_AT,164
AE_FIRE_PT_02969,P869,OCCURRED_AT,47
AE_FIRE_PT_02970,P107,OCCURRED_AT,633
AE_FIRE_PT_02971,P079,OCCURRED_AT,519
AE_FIRE_PT_02972,P449,OCCURRED_AT,285
AE_FIRE_PT_02973,P1020,OCCURRED_AT,17
AE_FIRE_PT_02974,P300,OCCURRED_AT,395
AE_FIRE_PT_02975,P757,OCCURRED_AT,979
AE_FIRE_PT_02976,P131,OCCURRED_AT,42
AE_FIRE_PT_02977,P254,OCCURRED_AT,208
AE_FIRE_PT_02978,P262,OCCURRED_AT,670
AE_FIRE_PT_02979,P725,OCCURRED_AT,642
AE_FIRE_PT_02980,P125,OCCURRED_AT,140
AE_FIRE_PT_02981,P060,OCCURRED_AT,149
AE_FIRE_PT_02982,P079,OCCURRED_AT,426
AE_FIRE_PT_02983,P244,OCCURRED_AT,481
AE_FIRE_PT_02984,P846,OCCURRED_AT,160
AE_FIRE_PT_02985,P418,OCCURRED_AT,704
AE_FIRE_PT_02987,P032,OCCURRED_AT,285
AE_FIRE_PT_02988,P127,OCCURRED_AT,590
AE_FIRE_PT_02989,P110,OCCURRED_AT,14
AE_FIRE_PT_02990,P940,OCCURRED_AT,142
AE_FIRE_PT_02991,P070,OCCURRED_AT,110
AE_FIRE_PT_02992,P252,OCCURRED_AT,134
AE_FIRE_PT_02993,P020,OCCURRED_AT,128
AE_FIRE_PT_02994,P247,OCCURRED_AT,239
AE_FIRE_PT_02995,P254,OCCURRED_AT,247
AE_FIRE_PT_02996,P122,OCCURRED_AT,126
AE_FIRE_PT_02997,P536,OCCURRED_AT,8
AE_FIRE_PT_02998,P053,OCCURRED_AT,205
AE_FIRE_PT_03000,P070,OCCURRED_AT,216
AE_FIRE_PT_03001,P266,OCCURRED_AT,301
AE_FIRE_PT_03002,P960,OCCURRED_AT,393
AE_FIRE_PT_03003,P960,OCCURRED_AT,393
AE_FIRE_PT_03004,P286,OCCURRED_AT,865
AE_FIRE_PT_03005,P014,OCCURRED_AT,125
AE_FIRE_PT_03006,P014,OCCURRED_AT,125
AE_FIRE_PT_03007,P438,OCCURRED_AT,23
AE_FIRE_PT_03008,P104,OCCURRED_AT,89
AE_FIRE_PT_03010,P734,OCCURRED_AT,43
AE_FIRE_PT_03011,P964,OCCURRED_AT,145
AE_FIRE_PT_03012,P419,OCCURRED_AT,315
AE_FIRE_PT_03013,P449,OCCURRED_AT,560
AE_FIRE_PT_03014,P053,OCCURRED_AT,175
AE_FIRE_PT_03019,P162,OCCURRED_AT,84
AE_FIRE_PT_03020,P571,OCCURRED_AT,779
AE_FIRE_PT_03021,P127,OCCURRED_AT,277
AE_FIRE_PT_03022,P070,OCCURRED_AT,73
AE_FIRE_PT_03024,P310,OCCURRED_AT,201
AE_FIRE_PT_03025,P068,OCCURRED_AT,445
AE_FIRE_PT_03026,P492,OCCURRED_AT,655
AE_FIRE_PT_03027,P220,OCCURRED_AT,169
AE_FIRE_PT_03028,P285,OCCURRED_AT,385
AE_FIRE_PT_03029,P131,OCCURRED_AT,49
AE_FIRE_PT_03030,P132,OCCURRED_AT,174
AE_FIRE_PT_03031,P471,OCCURRED_AT,164
AE_FIRE_PT_03032,P830,OCCURRED_AT,220
AE_FIRE_PT_03033,P830,OCCURRED_AT,220
AE_FIRE_PT_03034,P395,OCCURRED_AT,382
AE_FIRE_PT_03035,P348,OCCURRED_AT,140
AE_FIRE_PT_03036,P499,OCCURRED_AT,871
AE_FIRE_PT_03037,P499,OCCURRED_AT,871
AE_FIRE_PT_03039,P001,OCCURRED_AT,181
AE_FIRE_PT_03040,P070,OCCURRED_AT,18
AE_FIRE_PT_03041,P699,OCCURRED_AT,262
AE_FIRE_PT_03043,P044,OCCURRED_AT,291
AE_FIRE_PT_03044,P277,OCCURRED_AT,284
AE_FIRE_PT_03045,P354,OCCURRED_AT,928
AE_FIRE_PT_03046,P227,OCCURRED_AT,442
AE_FIRE_PT_03047,P171,OCCURRED_AT,225
AE_FIRE_PT_03048,P947,OCCURRED_AT,35
AE_FIRE_PT_03050,P227,OCCURRED_AT,262
AE_FIRE_PT_03051,P001,OCCURRED_AT,184
AE_FIRE_PT_03052,P070,OCCURRED_AT,59
AE_FIRE_PT_03053,P701,OCCURRED_AT,268
AE_FIRE_PT_03054,P333,OCCURRED_AT,229
AE_FIRE_PT_03055,P514,OCCURRED_AT,66
AE_FIRE_PT_03056,P178,OCCURRED_AT,73
AE_FIRE_PT_03057,P178,OCCURRED_AT,73
AE_FIRE_PT_03058,P032,OCCURRED_AT,285
AE_FIRE_PT_03059,P229,OCCURRED_AT,72
AE_FIRE_PT_03060,P195,OCCURRED_AT,781
AE_FIRE_PT_03061,P968,OCCURRED_AT,37
AE_FIRE_PT_03062,P968,OCCURRED_AT,224
AE_FIRE_PT_03063,P953,OCCURRED_AT,103
AE_FIRE_PT_03064,P252,OCCURRED_AT,293
AE_FIRE_PT_03065,P987,OCCURRED_AT,458
AE_FIRE_PT_03066,P218,OCCURRED_AT,178
AE_FIRE_PT_03067,P155,OCCURRED_AT,339
AE_FIRE_PT_03068,P1016,OCCURRED_AT,851
AE_FIRE_PT_03069,P786,OCCURRED_AT,532
AE_FIRE_PT_03070,P902,OCCURRED_AT,28
AE_FIRE_PT_03071,P1002,OCCURRED_AT,125
AE_FIRE_PT_03072,P1002,OCCURRED_AT,125
AE_FIRE_PT_03073,P449,OCCURRED_AT,308
AE_FIRE_PT_03074,P756,OCCURRED_AT,280
AE_FIRE_PT_03075,P951,OCCURRED_AT,90
AE_FIRE_PT_03076,P948,OCCURRED_AT,220
AE_FIRE_PT_03077,P132,OCCURRED_AT,182
AE_FIRE_PT_03078,P644,OCCURRED_AT,849
AE_FIRE_PT_03079,P891,OCCURRED_AT,89
AE_FIRE_PT_03080,P907,OCCURRED_AT,431
AE_FIRE_PT_03081,P395,OCCURRED_AT,563
AE_FIRE_PT_03082,P952,OCCURRED_AT,176
AE_FIRE_PT_03083,P070,OCCURRED_AT,155
AE_FIRE_PT_03084,P907,OCCURRED_AT,400
AE_FIRE_PT_03085,P902,OCCURRED_AT,105
AE_FIRE_PT_03086,P544,OCCURRED_AT,208
AE_FIRE_PT_03087,P570,OCCURRED_AT,589
AE_FIRE_PT_03088,P581,OCCURRED_AT,340
AE_FIRE_PT_03090,P805,OCCURRED_AT,359
AE_FIRE_PT_03091,P805,OCCURRED_AT,359
AE_FIRE_PT_03092,P007,OCCURRED_AT,21
AE_FIRE_PT_03093,P497,OCCURRED_AT,417
AE_FIRE_PT_03094,P727,OCCURRED_AT,925
AE_FIRE_PT_03095,P405,OCCURRED_AT,270
AE_FIRE_PT_03096,P361,OCCURRED_AT,245
AE_FIRE_PT_03097,P819,OCCURRED_AT,479
AE_FIRE_PT_03098,P053,OCCURRED_AT,190
AE_FIRE_PT_03099,P794,OCCURRED_AT,235
AE_FIRE_PT_03100,P794,OCCURRED_AT,235
AE_FIRE_PT_03101,P179,OCCURRED_AT,513
AE_FIRE_PT_03102,P429,OCCURRED_AT,325
AE_FIRE_PT_03103,P142,OCCURRED_AT,968
AE_FIRE_PT_03104,P874,OCCURRED_AT,390
AE_FIRE_PT_03105,P204,OCCURRED_AT,63
AE_FIRE_PT_03106,P508,OCCURRED_AT,138
AE_FIRE_PT_03107,P856,OCCURRED_AT,360
AE_FIRE_PT_03108,P247,OCCURRED_AT,204
AE_FIRE_PT_03109,P070,OCCURRED_AT,337
AE_FIRE_PT_03110,P123,OCCURRED_AT,673
AE_FIRE_PT_03111,P070,OCCURRED_AT,245
AE_FIRE_PT_03112,P577,OCCURRED_AT,723
AE_FIRE_PT_03113,P162,OCCURRED_AT,258
AE_FIRE_PT_03114,P388,OCCURRED_AT,779
AE_FIRE_PT_03116,P070,OCCURRED_AT,70
AE_FIRE_PT_03117,P070,OCCURRED_AT,70
AE_FIRE_PT_03118,P005,OCCURRED_AT,63
AE_FIRE_PT_03119,P603,OCCURRED_AT,752
AE_FIRE_PT_03120,P053,OCCURRED_AT,255
AE_FIRE_PT_03121,P201,OCCURRED_AT,547
AE_FIRE_PT_03122,P016,OCCURRED_AT,593
AE_FIRE_PT_03123,P360,OCCURRED_AT,88
AE_FIRE_PT_03124,P033,OCCURRED_AT,147
AE_FIRE_PT_03125,P197,OCCURRED_AT,150
AE_FIRE_PT_03126,P830,OCCURRED_AT,728
AE_FIRE_PT_03127,P870,OCCURRED_AT,417
AE_FIRE_PT_03128,P031,OCCURRED_AT,536
AE_FIRE_PT_03129,P007,OCCURRED_AT,10
AE_FIRE_PT_03130,P948,OCCURRED_AT,912
AE_FIRE_PT_03131,P601,OCCURRED_AT,266
AE_FIRE_PT_03132,P601,OCCURRED_AT,266
AE_FIRE_PT_03133,P047,OCCURRED_AT,437
AE_FIRE_PT_03134,P001,OCCURRED_AT,657
AE_FIRE_PT_03135,P367,OCCURRED_AT,382
AE_FIRE_PT_03137,P388,OCCURRED_AT,824
AE_FIRE_PT_03138,P841,OCCURRED_AT,195
AE_FIRE_PT_03139,P927,OCCURRED_AT,535
AE_FIRE_PT_03140,P290,OCCURRED_AT,26
AE_FIRE_PT_03142,P1008,OCCURRED_AT,994
AE_FIRE_PT_03143,P704,OCCURRED_AT,172
AE_FIRE_PT_03144,P750,OCCURRED_AT,763
AE_FIRE_PT_03146,P959,OCCURRED_AT,125
AE_FIRE_PT_03147,P405,OCCURRED_AT,943
AE_FIRE_PT_03148,P531,OCCURRED_AT,843
AE_FIRE_PT_03150,P830,OCCURRED_AT,130
AE_FIRE_PT_03151,P830,OCCURRED_AT,130
AE_FIRE_PT_03152,P430,OCCURRED_AT,115
AE_FIRE_PT_03153,P259,OCCURRED_AT,398
AE_FIRE_PT_03154,P822,OCCURRED_AT,825
AE_FIRE_PT_03155,P822,OCCURRED_AT,825
AE_FIRE_PT_03156,P822,OCCURRED_AT,825
AE_FIRE_PT_03157,P902,OCCURRED_AT,118
AE_FIRE_PT_03158,P513,OCCURRED_AT,484
AE_FIRE_PT_03160,P748,OCCURRED_AT,650
AE_FIRE_PT_03161,P331,OCCURRED_AT,380
AE_FIRE_PT_03162,P495,OCCURRED_AT,215
AE_FIRE_PT_03163,P468,OCCURRED_AT,764
AE_FIRE_PT_03164,P468,OCCURRED_AT,764
AE_FIRE_PT_03165,P934,OCCURRED_AT,872
AE_FIRE_PT_03166,P522,OCCURRED_AT,201
AE_FIRE_PT_03167,P921,OCCURRED_AT,676
AE_FIRE_PT_03170,P214,OCCURRED_AT,387
AE_FIRE_PT_03171,P701,OCCURRED_AT,256
AE_FIRE_PT_03172,P112,OCCURRED_AT,136
AE_FIRE_PT_03173,P131,OCCURRED_AT,581
AE_FIRE_PT_03174,P251,OCCURRED_AT,185
AE_FIRE_PT_03176,P771,OCCURRED_AT,945
AE_FIRE_PT_03177,P771,OCCURRED_AT,945
AE_FIRE_PT_03178,P040,OCCURRED_AT,124
AE_FIRE_PT_03180,P465,OCCURRED_AT,227
AE_FIRE_PT_03181,P040,OCCURRED_AT,50
AE_FIRE_PT_03182,P040,OCCURRED_AT,50
AE_FIRE_PT_03183,P153,OCCURRED_AT,158
AE_FIRE_PT_03184,P1021,OCCURRED_AT,689
AE_FIRE_PT_03185,P125,OCCURRED_AT,94
AE_FIRE_PT_03186,P830,OCCURRED_AT,356
AE_FIRE_PT_03187,P040,OCCURRED_AT,168
AE_FIRE_PT_03188,P667,OCCURRED_AT,474
AE_FIRE_PT_03189,P755,OCCURRED_AT,196
AE_FIRE_PT_03190,P070,OCCURRED_AT,98
AE_FIRE_PT_03191,P267,OCCURRED_AT,171
AE_FIRE_PT_03192,P1021,OCCURRED_AT,356
AE_FIRE_PT_03193,P019,OCCURRED_AT,461
AE_FIRE_PT_03194,P952,OCCURRED_AT,215
AE_FIRE_PT_03195,P001,OCCURRED_AT,384
AE_FIRE_PT_03196,P965,OCCURRED_AT,801
AE_FIRE_PT_03197,P667,OCCURRED_AT,545
AE_FIRE_PT_03198,P132,OCCURRED_AT,127
AE_FIRE_PT_03199,P040,OCCURRED_AT,96
AE_FIRE_PT_03200,P1014,OCCURRED_AT,690
AE_FIRE_PT_03201,P188,OCCURRED_AT,383
AE_FIRE_PT_03202,P312,OCCURRED_AT,331
AE_FIRE_PT_03203,P292,OCCURRED_AT,10
AE_FIRE_PT_03204,P043,OCCURRED_AT,723
AE_FIRE_PT_03205,P043,OCCURRED_AT,723
AE_FIRE_PT_03207,P941,OCCURRED_AT,84
AE_FIRE_PT_03208,P941,OCCURRED_AT,84
AE_FIRE_PT_03209,P204,OCCURRED_AT,122
AE_FIRE_PT_03210,P325,OCCURRED_AT,22
AE_FIRE_PT_03211,P869,OCCURRED_AT,41
AE_FIRE_PT_03212,P869,OCCURRED_AT,41
AE_FIRE_PT_03213,P869,OCCURRED_AT,41
AE_FIRE_PT_03214,P869,OCCURRED_AT,41
AE_FIRE_PT_03215,P869,OCCURRED_AT,41
AE_FIRE_PT_03216,P869,OCCURRED_AT,41
AE_FIRE_PT_03217,P869,OCCURRED_AT,41
AE_FIRE_PT_03218,P869,OCCURRED_AT,41
AE_FIRE_PT_03219,P869,OCCURRED_AT,41
