risk_id,placeId,relationship
RP_WIND_02,P902,APPLIES_TO
RP_WIND_02,P903,APPLIES_TO
RP_WIND_02,P904,APPLIES_TO
RP_WIND_02,P905,APPLIES_TO
RP_WIND_02,P906,APPLIES_TO
RP_WIND_02,P907,APPLIES_TO
RP_WIND_02,P908,APPLIES_TO
RP_WIND_02,P909,APPLIES_TO
RP_WIND_02,P910,APPLIES_TO
RP_WIND_02,P911,APPLIES_TO
RP_WIND_02,P912,APPLIES_TO
RP_WIND_02,P913,APPLIES_TO
RP_WIND_02,P914,APPLIES_TO
RP_WIND_02,P915,APPLIES_TO
RP_WIND_02,P916,APPLIES_TO
RP_WIND_02,P917,APPLIES_TO
RP_WIND_02,P918,APPLIES_TO
RP_WIND_02,P919,APPLIES_TO
RP_WIND_02,P920,APPLIES_TO
RP_WIND_02,P921,APPLIES_TO
RP_WIND_02,P922,APPLIES_TO
RP_WIND_02,P923,APPLIES_TO
RP_WIND_02,P924,APPLIES_TO
RP_WIND_02,P925,APPLIES_TO
RP_WIND_02,P926,APPLIES_TO
RP_WIND_02,P927,APPLIES_TO
RP_WIND_03,P001,APPLIES_TO
RP_WIND_03,P002,APPLIES_TO
RP_WIND_03,P003,APPLIES_TO
RP_WIND_03,P004,APPLIES_TO
RP_WIND_03,P005,APPLIES_TO
RP_WIND_03,P006,APPLIES_TO
RP_WIND_03,P007,APPLIES_TO
RP_WIND_03,P008,APPLIES_TO
RP_WIND_03,P009,APPLIES_TO
RP_WIND_03,P010,APPLIES_TO
RP_WIND_03,P011,APPLIES_TO
RP_WIND_03,P012,APPLIES_TO
RP_WIND_03,P013,APPLIES_TO
RP_WIND_03,P014,APPLIES_TO
RP_WIND_03,P015,APPLIES_TO
RP_WIND_03,P016,APPLIES_TO
RP_WIND_03,P017,APPLIES_TO
RP_WIND_03,P018,APPLIES_TO
RP_WIND_03,P019,APPLIES_TO
RP_WIND_03,P020,APPLIES_TO
RP_WIND_03,P021,APPLIES_TO
RP_WIND_03,P022,APPLIES_TO
RP_WIND_03,P023,APPLIES_TO
RP_WIND_03,P024,APPLIES_TO
RP_WIND_03,P025,APPLIES_TO
RP_WIND_03,P026,APPLIES_TO
RP_WIND_03,P027,APPLIES_TO
RP_WIND_03,P028,APPLIES_TO
RP_WIND_03,P029,APPLIES_TO
RP_WIND_03,P030,APPLIES_TO
RP_WIND_03,P031,APPLIES_TO
RP_WIND_03,P032,APPLIES_TO
RP_WIND_03,P033,APPLIES_TO
RP_WIND_03,P034,APPLIES_TO
RP_WIND_03,P035,APPLIES_TO
RP_WIND_03,P036,APPLIES_TO
RP_WIND_03,P037,APPLIES_TO
RP_WIND_03,P038,APPLIES_TO
RP_WIND_03,P039,APPLIES_TO
RP_WIND_03,P040,APPLIES_TO
RP_WIND_03,P041,APPLIES_TO
RP_WIND_03,P042,APPLIES_TO
RP_WIND_03,P043,APPLIES_TO
RP_WIND_03,P044,APPLIES_TO
RP_WIND_03,P045,APPLIES_TO
RP_WIND_03,P046,APPLIES_TO
RP_WIND_03,P047,APPLIES_TO
RP_WIND_03,P048,APPLIES_TO
RP_WIND_03,P049,APPLIES_TO
RP_WIND_03,P050,APPLIES_TO
RP_WIND_03,P051,APPLIES_TO
RP_WIND_03,P052,APPLIES_TO
RP_WIND_03,P053,APPLIES_TO
RP_WIND_03,P054,APPLIES_TO
RP_WIND_03,P055,APPLIES_TO
RP_WIND_03,P056,APPLIES_TO
RP_WIND_03,P057,APPLIES_TO
RP_WIND_03,P058,APPLIES_TO
RP_WIND_03,P059,APPLIES_TO
RP_WIND_03,P060,APPLIES_TO
RP_WIND_03,P061,APPLIES_TO
RP_WIND_03,P062,APPLIES_TO
RP_WIND_03,P063,APPLIES_TO
RP_WIND_03,P064,APPLIES_TO
RP_WIND_03,P065,APPLIES_TO
RP_WIND_03,P066,APPLIES_TO
RP_WIND_03,P067,APPLIES_TO
RP_WIND_03,P068,APPLIES_TO
RP_WIND_03,P069,APPLIES_TO
RP_WIND_03,P070,APPLIES_TO
RP_WIND_03,P071,APPLIES_TO
RP_WIND_03,P072,APPLIES_TO
RP_WIND_03,P073,APPLIES_TO
RP_WIND_03,P074,APPLIES_TO
RP_WIND_03,P075,APPLIES_TO
RP_WIND_03,P076,APPLIES_TO
RP_WIND_03,P077,APPLIES_TO
RP_WIND_03,P078,APPLIES_TO
RP_WIND_03,P079,APPLIES_TO
RP_WIND_03,P080,APPLIES_TO
RP_WIND_03,P081,APPLIES_TO
RP_WIND_03,P082,APPLIES_TO
RP_WIND_03,P083,APPLIES_TO
RP_WIND_03,P084,APPLIES_TO
RP_WIND_03,P085,APPLIES_TO
RP_WIND_03,P086,APPLIES_TO
RP_WIND_03,P087,APPLIES_TO
RP_WIND_03,P088,APPLIES_TO
RP_WIND_03,P089,APPLIES_TO
RP_WIND_03,P090,APPLIES_TO
RP_WIND_03,P091,APPLIES_TO
RP_WIND_03,P092,APPLIES_TO
RP_WIND_03,P093,APPLIES_TO
RP_WIND_03,P094,APPLIES_TO
RP_WIND_03,P095,APPLIES_TO
RP_WIND_03,P096,APPLIES_TO
RP_WIND_03,P097,APPLIES_TO
RP_WIND_03,P098,APPLIES_TO
RP_WIND_03,P099,APPLIES_TO
RP_WIND_03,P100,APPLIES_TO
RP_WIND_03,P101,APPLIES_TO
RP_WIND_03,P102,APPLIES_TO
RP_WIND_03,P103,APPLIES_TO
RP_WIND_03,P104,APPLIES_TO
RP_WIND_03,P105,APPLIES_TO
RP_WIND_03,P106,APPLIES_TO
RP_WIND_03,P107,APPLIES_TO
RP_WIND_03,P108,APPLIES_TO
RP_WIND_03,P109,APPLIES_TO
RP_WIND_03,P110,APPLIES_TO
RP_WIND_03,P111,APPLIES_TO
RP_WIND_03,P112,APPLIES_TO
RP_WIND_03,P113,APPLIES_TO
RP_WIND_03,P114,APPLIES_TO
RP_WIND_03,P115,APPLIES_TO
RP_WIND_03,P116,APPLIES_TO
RP_WIND_03,P117,APPLIES_TO
RP_WIND_03,P118,APPLIES_TO
RP_WIND_03,P119,APPLIES_TO
RP_WIND_03,P120,APPLIES_TO
RP_WIND_03,P121,APPLIES_TO
RP_WIND_03,P122,APPLIES_TO
RP_WIND_03,P123,APPLIES_TO
RP_WIND_03,P124,APPLIES_TO
RP_WIND_03,P125,APPLIES_TO
RP_WIND_03,P126,APPLIES_TO
RP_WIND_03,P127,APPLIES_TO
RP_WIND_03,P128,APPLIES_TO
RP_WIND_03,P129,APPLIES_TO
RP_WIND_03,P130,APPLIES_TO
RP_WIND_03,P131,APPLIES_TO
RP_WIND_03,P132,APPLIES_TO
RP_WIND_03,P133,APPLIES_TO
RP_WIND_03,P134,APPLIES_TO
RP_WIND_03,P135,APPLIES_TO
RP_WIND_03,P136,APPLIES_TO
RP_WIND_03,P137,APPLIES_TO
RP_WIND_03,P138,APPLIES_TO
RP_WIND_03,P139,APPLIES_TO
RP_WIND_03,P140,APPLIES_TO
RP_WIND_03,P141,APPLIES_TO
RP_WIND_03,P142,APPLIES_TO
RP_WIND_03,P143,APPLIES_TO
RP_WIND_03,P144,APPLIES_TO
RP_WIND_03,P145,APPLIES_TO
RP_WIND_03,P146,APPLIES_TO
RP_WIND_03,P147,APPLIES_TO
RP_WIND_03,P148,APPLIES_TO
RP_WIND_03,P149,APPLIES_TO
RP_WIND_03,P150,APPLIES_TO
RP_WIND_03,P151,APPLIES_TO
RP_WIND_03,P152,APPLIES_TO
RP_WIND_03,P153,APPLIES_TO
RP_WIND_03,P154,APPLIES_TO
RP_WIND_03,P155,APPLIES_TO
RP_WIND_03,P156,APPLIES_TO
RP_WIND_03,P157,APPLIES_TO
RP_WIND_03,P158,APPLIES_TO
RP_WIND_03,P159,APPLIES_TO
RP_WIND_03,P160,APPLIES_TO
RP_WIND_03,P161,APPLIES_TO
RP_WIND_03,P162,APPLIES_TO
RP_WIND_03,P163,APPLIES_TO
RP_WIND_03,P164,APPLIES_TO
RP_WIND_03,P165,APPLIES_TO
RP_WIND_03,P166,APPLIES_TO
RP_WIND_03,P167,APPLIES_TO
RP_WIND_03,P168,APPLIES_TO
RP_WIND_03,P169,APPLIES_TO
RP_WIND_03,P170,APPLIES_TO
RP_WIND_03,P171,APPLIES_TO
RP_WIND_03,P172,APPLIES_TO
RP_WIND_03,P173,APPLIES_TO
RP_WIND_03,P174,APPLIES_TO
RP_WIND_03,P175,APPLIES_TO
RP_WIND_03,P176,APPLIES_TO
RP_WIND_03,P177,APPLIES_TO
RP_WIND_03,P178,APPLIES_TO
RP_WIND_03,P179,APPLIES_TO
RP_WIND_03,P180,APPLIES_TO
RP_WIND_03,P181,APPLIES_TO
RP_WIND_03,P182,APPLIES_TO
RP_WIND_03,P183,APPLIES_TO
RP_WIND_03,P184,APPLIES_TO
RP_WIND_03,P185,APPLIES_TO
RP_WIND_03,P186,APPLIES_TO
RP_WIND_03,P187,APPLIES_TO
RP_WIND_03,P188,APPLIES_TO
RP_WIND_03,P189,APPLIES_TO
RP_WIND_03,P190,APPLIES_TO
RP_WIND_03,P191,APPLIES_TO
RP_WIND_03,P192,APPLIES_TO
RP_WIND_03,P193,APPLIES_TO
RP_WIND_03,P194,APPLIES_TO
RP_WIND_03,P195,APPLIES_TO
RP_WIND_03,P196,APPLIES_TO
RP_WIND_03,P197,APPLIES_TO
RP_WIND_03,P198,APPLIES_TO
RP_WIND_03,P199,APPLIES_TO
RP_WIND_03,P200,APPLIES_TO
RP_WIND_03,P201,APPLIES_TO
RP_WIND_03,P202,APPLIES_TO
RP_WIND_03,P203,APPLIES_TO
RP_WIND_03,P204,APPLIES_TO
RP_WIND_03,P205,APPLIES_TO
RP_WIND_03,P206,APPLIES_TO
RP_WIND_03,P207,APPLIES_TO
RP_WIND_03,P208,APPLIES_TO
RP_WIND_03,P209,APPLIES_TO
RP_WIND_03,P210,APPLIES_TO
RP_WIND_03,P211,APPLIES_TO
RP_WIND_03,P212,APPLIES_TO
RP_WIND_03,P213,APPLIES_TO
RP_WIND_03,P214,APPLIES_TO
RP_WIND_03,P215,APPLIES_TO
RP_WIND_03,P216,APPLIES_TO
RP_WIND_03,P217,APPLIES_TO
RP_WIND_03,P218,APPLIES_TO
RP_WIND_03,P219,APPLIES_TO
RP_WIND_03,P220,APPLIES_TO
RP_WIND_03,P221,APPLIES_TO
RP_WIND_03,P222,APPLIES_TO
RP_WIND_03,P223,APPLIES_TO
RP_WIND_03,P224,APPLIES_TO
RP_WIND_03,P225,APPLIES_TO
RP_WIND_03,P226,APPLIES_TO
RP_WIND_03,P227,APPLIES_TO
RP_WIND_03,P228,APPLIES_TO
RP_WIND_03,P229,APPLIES_TO
RP_WIND_03,P230,APPLIES_TO
RP_WIND_03,P231,APPLIES_TO
RP_WIND_03,P232,APPLIES_TO
RP_WIND_03,P233,APPLIES_TO
RP_WIND_03,P234,APPLIES_TO
RP_WIND_03,P235,APPLIES_TO
RP_WIND_03,P236,APPLIES_TO
RP_WIND_03,P237,APPLIES_TO
RP_WIND_03,P238,APPLIES_TO
RP_WIND_03,P239,APPLIES_TO
RP_WIND_03,P240,APPLIES_TO
RP_WIND_03,P241,APPLIES_TO
RP_WIND_03,P242,APPLIES_TO
RP_WIND_03,P243,APPLIES_TO
RP_WIND_03,P244,APPLIES_TO
RP_WIND_03,P245,APPLIES_TO
RP_WIND_03,P246,APPLIES_TO
RP_WIND_03,P247,APPLIES_TO
RP_WIND_03,P248,APPLIES_TO
RP_WIND_03,P249,APPLIES_TO
RP_WIND_03,P250,APPLIES_TO
RP_WIND_03,P251,APPLIES_TO
RP_WIND_03,P252,APPLIES_TO
RP_WIND_03,P253,APPLIES_TO
RP_WIND_03,P254,APPLIES_TO
RP_WIND_03,P255,APPLIES_TO
RP_WIND_03,P256,APPLIES_TO
RP_WIND_03,P257,APPLIES_TO
RP_WIND_03,P258,APPLIES_TO
RP_WIND_03,P259,APPLIES_TO
RP_WIND_03,P260,APPLIES_TO
RP_WIND_03,P261,APPLIES_TO
RP_WIND_03,P262,APPLIES_TO
RP_WIND_03,P263,APPLIES_TO
RP_WIND_03,P264,APPLIES_TO
RP_WIND_03,P265,APPLIES_TO
RP_WIND_03,P266,APPLIES_TO
RP_WIND_03,P267,APPLIES_TO
RP_WIND_03,P268,APPLIES_TO
RP_WIND_03,P269,APPLIES_TO
RP_WIND_03,P270,APPLIES_TO
RP_WIND_03,P271,APPLIES_TO
RP_WIND_03,P272,APPLIES_TO
RP_WIND_03,P273,APPLIES_TO
RP_WIND_03,P274,APPLIES_TO
RP_WIND_03,P275,APPLIES_TO
RP_WIND_03,P276,APPLIES_TO
RP_WIND_03,P277,APPLIES_TO
RP_WIND_03,P278,APPLIES_TO
RP_WIND_03,P279,APPLIES_TO
RP_WIND_03,P280,APPLIES_TO
RP_WIND_03,P281,APPLIES_TO
RP_WIND_03,P282,APPLIES_TO
RP_WIND_03,P283,APPLIES_TO
RP_WIND_03,P284,APPLIES_TO
RP_WIND_03,P285,APPLIES_TO
RP_WIND_03,P286,APPLIES_TO
RP_WIND_03,P287,APPLIES_TO
RP_WIND_03,P288,APPLIES_TO
RP_WIND_03,P289,APPLIES_TO
RP_WIND_03,P290,APPLIES_TO
RP_WIND_03,P291,APPLIES_TO
RP_WIND_03,P292,APPLIES_TO
RP_WIND_03,P293,APPLIES_TO
RP_WIND_03,P294,APPLIES_TO
RP_WIND_03,P295,APPLIES_TO
RP_WIND_03,P296,APPLIES_TO
RP_WIND_03,P297,APPLIES_TO
RP_WIND_03,P298,APPLIES_TO
RP_WIND_03,P299,APPLIES_TO
RP_WIND_03,P300,APPLIES_TO
RP_WIND_03,P301,APPLIES_TO
RP_WIND_03,P302,APPLIES_TO
RP_WIND_03,P303,APPLIES_TO
RP_WIND_03,P304,APPLIES_TO
RP_WIND_03,P305,APPLIES_TO
RP_WIND_03,P306,APPLIES_TO
RP_WIND_03,P307,APPLIES_TO
RP_WIND_03,P308,APPLIES_TO
RP_WIND_03,P309,APPLIES_TO
RP_WIND_03,P310,APPLIES_TO
RP_WIND_03,P311,APPLIES_TO
RP_WIND_03,P312,APPLIES_TO
RP_WIND_03,P313,APPLIES_TO
RP_WIND_03,P314,APPLIES_TO
RP_WIND_03,P315,APPLIES_TO
RP_WIND_03,P316,APPLIES_TO
RP_WIND_03,P317,APPLIES_TO
RP_WIND_03,P318,APPLIES_TO
RP_WIND_03,P319,APPLIES_TO
RP_WIND_03,P320,APPLIES_TO
RP_WIND_03,P321,APPLIES_TO
RP_WIND_03,P322,APPLIES_TO
RP_WIND_03,P323,APPLIES_TO
RP_WIND_03,P324,APPLIES_TO
RP_WIND_03,P325,APPLIES_TO
RP_WIND_03,P326,APPLIES_TO
RP_WIND_03,P327,APPLIES_TO
RP_WIND_03,P328,APPLIES_TO
RP_WIND_03,P329,APPLIES_TO
RP_WIND_03,P330,APPLIES_TO
RP_WIND_03,P331,APPLIES_TO
RP_WIND_03,P332,APPLIES_TO
RP_WIND_03,P333,APPLIES_TO
RP_WIND_03,P334,APPLIES_TO
RP_WIND_03,P335,APPLIES_TO
RP_WIND_03,P336,APPLIES_TO
RP_WIND_03,P337,APPLIES_TO
RP_WIND_03,P338,APPLIES_TO
RP_WIND_03,P339,APPLIES_TO
RP_WIND_03,P340,APPLIES_TO
RP_WIND_03,P341,APPLIES_TO
RP_WIND_03,P342,APPLIES_TO
RP_WIND_03,P343,APPLIES_TO
RP_WIND_03,P344,APPLIES_TO
RP_WIND_03,P345,APPLIES_TO
RP_WIND_03,P346,APPLIES_TO
RP_WIND_03,P347,APPLIES_TO
RP_WIND_03,P348,APPLIES_TO
RP_WIND_03,P349,APPLIES_TO
RP_WIND_03,P350,APPLIES_TO
RP_WIND_03,P351,APPLIES_TO
RP_WIND_03,P352,APPLIES_TO
RP_WIND_03,P353,APPLIES_TO
RP_WIND_03,P354,APPLIES_TO
RP_WIND_03,P355,APPLIES_TO
RP_WIND_03,P356,APPLIES_TO
RP_WIND_03,P357,APPLIES_TO
RP_WIND_03,P358,APPLIES_TO
RP_WIND_03,P359,APPLIES_TO
RP_WIND_03,P360,APPLIES_TO
RP_WIND_03,P361,APPLIES_TO
RP_WIND_03,P362,APPLIES_TO
RP_WIND_03,P363,APPLIES_TO
RP_WIND_03,P364,APPLIES_TO
RP_WIND_03,P365,APPLIES_TO
RP_WIND_03,P366,APPLIES_TO
RP_WIND_03,P367,APPLIES_TO
RP_WIND_03,P368,APPLIES_TO
RP_WIND_03,P369,APPLIES_TO
RP_WIND_03,P370,APPLIES_TO
RP_WIND_03,P371,APPLIES_TO
RP_WIND_03,P372,APPLIES_TO
RP_WIND_03,P373,APPLIES_TO
RP_WIND_03,P374,APPLIES_TO
RP_WIND_03,P375,APPLIES_TO
RP_WIND_03,P376,APPLIES_TO
RP_WIND_03,P377,APPLIES_TO
RP_WIND_03,P378,APPLIES_TO
RP_WIND_03,P379,APPLIES_TO
RP_WIND_03,P380,APPLIES_TO
RP_WIND_03,P381,APPLIES_TO
RP_WIND_03,P382,APPLIES_TO
RP_WIND_03,P383,APPLIES_TO
RP_WIND_03,P384,APPLIES_TO
RP_WIND_03,P385,APPLIES_TO
RP_WIND_03,P386,APPLIES_TO
RP_WIND_03,P387,APPLIES_TO
RP_WIND_03,P388,APPLIES_TO
RP_WIND_03,P389,APPLIES_TO
RP_WIND_03,P390,APPLIES_TO
RP_WIND_03,P391,APPLIES_TO
RP_WIND_03,P392,APPLIES_TO
RP_WIND_03,P393,APPLIES_TO
RP_WIND_03,P394,APPLIES_TO
RP_WIND_03,P395,APPLIES_TO
RP_WIND_03,P396,APPLIES_TO
RP_WIND_03,P397,APPLIES_TO
RP_WIND_03,P398,APPLIES_TO
RP_WIND_03,P399,APPLIES_TO
RP_WIND_03,P400,APPLIES_TO
RP_WIND_03,P401,APPLIES_TO
RP_WIND_03,P402,APPLIES_TO
RP_WIND_03,P403,APPLIES_TO
RP_WIND_03,P404,APPLIES_TO
RP_WIND_03,P405,APPLIES_TO
RP_WIND_03,P406,APPLIES_TO
RP_WIND_03,P407,APPLIES_TO
RP_WIND_03,P408,APPLIES_TO
RP_WIND_03,P409,APPLIES_TO
RP_WIND_03,P410,APPLIES_TO
RP_WIND_03,P411,APPLIES_TO
RP_WIND_03,P412,APPLIES_TO
RP_WIND_03,P413,APPLIES_TO
RP_WIND_03,P414,APPLIES_TO
RP_WIND_03,P415,APPLIES_TO
RP_WIND_03,P416,APPLIES_TO
RP_WIND_03,P417,APPLIES_TO
RP_WIND_03,P418,APPLIES_TO
RP_WIND_03,P419,APPLIES_TO
RP_WIND_03,P420,APPLIES_TO
RP_WIND_03,P421,APPLIES_TO
RP_WIND_03,P422,APPLIES_TO
RP_WIND_03,P423,APPLIES_TO
RP_WIND_03,P424,APPLIES_TO
RP_WIND_03,P425,APPLIES_TO
RP_WIND_03,P426,APPLIES_TO
RP_WIND_03,P427,APPLIES_TO
RP_WIND_03,P428,APPLIES_TO
RP_WIND_03,P429,APPLIES_TO
RP_WIND_03,P430,APPLIES_TO
RP_WIND_03,P431,APPLIES_TO
RP_WIND_03,P432,APPLIES_TO
RP_WIND_03,P433,APPLIES_TO
RP_WIND_03,P434,APPLIES_TO
RP_WIND_03,P435,APPLIES_TO
RP_WIND_03,P436,APPLIES_TO
RP_WIND_03,P437,APPLIES_TO
RP_WIND_03,P438,APPLIES_TO
RP_WIND_03,P439,APPLIES_TO
RP_WIND_03,P440,APPLIES_TO
RP_WIND_03,P441,APPLIES_TO
RP_WIND_03,P442,APPLIES_TO
RP_WIND_03,P443,APPLIES_TO
RP_WIND_03,P444,APPLIES_TO
RP_WIND_03,P445,APPLIES_TO
RP_WIND_03,P446,APPLIES_TO
RP_WIND_03,P447,APPLIES_TO
RP_WIND_03,P448,APPLIES_TO
RP_WIND_03,P449,APPLIES_TO
RP_WIND_03,P450,APPLIES_TO
RP_WIND_03,P451,APPLIES_TO
RP_WIND_03,P452,APPLIES_TO
RP_WIND_03,P453,APPLIES_TO
RP_WIND_03,P454,APPLIES_TO
RP_WIND_03,P455,APPLIES_TO
RP_WIND_03,P456,APPLIES_TO
RP_WIND_03,P457,APPLIES_TO
RP_WIND_03,P458,APPLIES_TO
RP_WIND_03,P459,APPLIES_TO
RP_WIND_03,P460,APPLIES_TO
RP_WIND_03,P461,APPLIES_TO
RP_WIND_03,P462,APPLIES_TO
RP_WIND_03,P463,APPLIES_TO
RP_WIND_03,P464,APPLIES_TO
RP_WIND_03,P465,APPLIES_TO
RP_WIND_03,P466,APPLIES_TO
RP_WIND_03,P467,APPLIES_TO
RP_WIND_03,P468,APPLIES_TO
RP_WIND_03,P469,APPLIES_TO
RP_WIND_03,P470,APPLIES_TO
RP_WIND_03,P471,APPLIES_TO
RP_WIND_03,P472,APPLIES_TO
RP_WIND_03,P473,APPLIES_TO
RP_WIND_03,P474,APPLIES_TO
RP_WIND_03,P475,APPLIES_TO
RP_WIND_03,P476,APPLIES_TO
RP_WIND_03,P477,APPLIES_TO
RP_WIND_03,P478,APPLIES_TO
RP_WIND_03,P479,APPLIES_TO
RP_WIND_03,P480,APPLIES_TO
RP_WIND_03,P481,APPLIES_TO
RP_WIND_03,P482,APPLIES_TO
RP_WIND_03,P483,APPLIES_TO
RP_WIND_03,P484,APPLIES_TO
RP_WIND_03,P485,APPLIES_TO
RP_WIND_03,P486,APPLIES_TO
RP_WIND_03,P487,APPLIES_TO
RP_WIND_03,P488,APPLIES_TO
RP_WIND_03,P489,APPLIES_TO
RP_WIND_03,P490,APPLIES_TO
RP_WIND_03,P491,APPLIES_TO
RP_WIND_03,P492,APPLIES_TO
RP_WIND_03,P493,APPLIES_TO
RP_WIND_03,P494,APPLIES_TO
RP_WIND_03,P495,APPLIES_TO
RP_WIND_03,P496,APPLIES_TO
RP_WIND_03,P497,APPLIES_TO
RP_WIND_03,P498,APPLIES_TO
RP_WIND_03,P499,APPLIES_TO
RP_WIND_03,P500,APPLIES_TO
RP_WIND_03,P501,APPLIES_TO
RP_WIND_03,P502,APPLIES_TO
RP_WIND_03,P503,APPLIES_TO
RP_WIND_03,P504,APPLIES_TO
RP_WIND_03,P505,APPLIES_TO
RP_WIND_03,P506,APPLIES_TO
RP_WIND_03,P507,APPLIES_TO
RP_WIND_03,P508,APPLIES_TO
RP_WIND_03,P509,APPLIES_TO
RP_WIND_03,P510,APPLIES_TO
RP_WIND_03,P511,APPLIES_TO
RP_WIND_03,P512,APPLIES_TO
RP_WIND_03,P513,APPLIES_TO
RP_WIND_03,P514,APPLIES_TO
RP_WIND_03,P515,APPLIES_TO
RP_WIND_03,P516,APPLIES_TO
RP_WIND_03,P517,APPLIES_TO
RP_WIND_03,P518,APPLIES_TO
RP_WIND_03,P519,APPLIES_TO
RP_WIND_03,P520,APPLIES_TO
RP_WIND_03,P521,APPLIES_TO
RP_WIND_03,P522,APPLIES_TO
RP_WIND_03,P523,APPLIES_TO
RP_WIND_03,P524,APPLIES_TO
RP_WIND_03,P525,APPLIES_TO
RP_WIND_03,P526,APPLIES_TO
RP_WIND_03,P527,APPLIES_TO
RP_WIND_03,P528,APPLIES_TO
RP_WIND_03,P529,APPLIES_TO
RP_WIND_03,P530,APPLIES_TO
RP_WIND_03,P531,APPLIES_TO
RP_WIND_03,P532,APPLIES_TO
RP_WIND_03,P533,APPLIES_TO
RP_WIND_03,P534,APPLIES_TO
RP_WIND_03,P535,APPLIES_TO
RP_WIND_03,P536,APPLIES_TO
RP_WIND_03,P537,APPLIES_TO
RP_WIND_03,P538,APPLIES_TO
RP_WIND_03,P539,APPLIES_TO
RP_WIND_03,P540,APPLIES_TO
RP_WIND_03,P541,APPLIES_TO
RP_WIND_03,P542,APPLIES_TO
RP_WIND_03,P543,APPLIES_TO
RP_WIND_03,P544,APPLIES_TO
RP_WIND_03,P545,APPLIES_TO
RP_WIND_03,P546,APPLIES_TO
RP_WIND_03,P547,APPLIES_TO
RP_WIND_03,P548,APPLIES_TO
RP_WIND_03,P549,APPLIES_TO
RP_WIND_03,P550,APPLIES_TO
RP_WIND_03,P551,APPLIES_TO
RP_WIND_03,P552,APPLIES_TO
RP_WIND_03,P553,APPLIES_TO
RP_WIND_03,P554,APPLIES_TO
RP_WIND_03,P555,APPLIES_TO
RP_WIND_03,P556,APPLIES_TO
RP_WIND_03,P557,APPLIES_TO
RP_WIND_03,P558,APPLIES_TO
RP_WIND_03,P559,APPLIES_TO
RP_WIND_03,P560,APPLIES_TO
RP_WIND_03,P561,APPLIES_TO
RP_WIND_03,P562,APPLIES_TO
RP_WIND_03,P563,APPLIES_TO
RP_WIND_03,P564,APPLIES_TO
RP_WIND_03,P565,APPLIES_TO
RP_WIND_03,P566,APPLIES_TO
RP_WIND_03,P567,APPLIES_TO
RP_WIND_03,P568,APPLIES_TO
RP_WIND_03,P569,APPLIES_TO
RP_WIND_03,P570,APPLIES_TO
RP_WIND_03,P571,APPLIES_TO
RP_WIND_03,P572,APPLIES_TO
RP_WIND_03,P573,APPLIES_TO
RP_WIND_03,P574,APPLIES_TO
RP_WIND_03,P575,APPLIES_TO
RP_WIND_03,P576,APPLIES_TO
RP_WIND_03,P577,APPLIES_TO
RP_WIND_03,P578,APPLIES_TO
RP_WIND_03,P579,APPLIES_TO
RP_WIND_03,P580,APPLIES_TO
RP_WIND_03,P581,APPLIES_TO
RP_WIND_03,P582,APPLIES_TO
RP_WIND_03,P583,APPLIES_TO
RP_WIND_03,P584,APPLIES_TO
RP_WIND_03,P585,APPLIES_TO
RP_WIND_03,P586,APPLIES_TO
RP_WIND_03,P587,APPLIES_TO
RP_WIND_03,P588,APPLIES_TO
RP_WIND_03,P589,APPLIES_TO
RP_WIND_03,P590,APPLIES_TO
RP_WIND_03,P591,APPLIES_TO
RP_WIND_03,P592,APPLIES_TO
RP_WIND_03,P593,APPLIES_TO
RP_WIND_03,P594,APPLIES_TO
RP_WIND_03,P595,APPLIES_TO
RP_WIND_03,P596,APPLIES_TO
RP_WIND_03,P597,APPLIES_TO
RP_WIND_03,P598,APPLIES_TO
RP_WIND_03,P599,APPLIES_TO
RP_WIND_03,P600,APPLIES_TO
RP_WIND_03,P601,APPLIES_TO
RP_WIND_03,P602,APPLIES_TO
RP_WIND_03,P603,APPLIES_TO
RP_WIND_03,P604,APPLIES_TO
RP_WIND_03,P605,APPLIES_TO
RP_WIND_03,P606,APPLIES_TO
RP_WIND_03,P607,APPLIES_TO
RP_WIND_03,P608,APPLIES_TO
RP_WIND_03,P609,APPLIES_TO
RP_WIND_03,P610,APPLIES_TO
RP_WIND_03,P611,APPLIES_TO
RP_WIND_03,P612,APPLIES_TO
RP_WIND_03,P613,APPLIES_TO
RP_WIND_03,P614,APPLIES_TO
RP_WIND_03,P615,APPLIES_TO
RP_WIND_03,P616,APPLIES_TO
RP_WIND_03,P617,APPLIES_TO
RP_WIND_03,P618,APPLIES_TO
RP_WIND_03,P619,APPLIES_TO
RP_WIND_03,P620,APPLIES_TO
RP_WIND_03,P621,APPLIES_TO
RP_WIND_03,P622,APPLIES_TO
RP_WIND_03,P623,APPLIES_TO
RP_WIND_03,P624,APPLIES_TO
RP_WIND_03,P625,APPLIES_TO
RP_WIND_03,P626,APPLIES_TO
RP_WIND_03,P627,APPLIES_TO
RP_WIND_03,P628,APPLIES_TO
RP_WIND_03,P629,APPLIES_TO
RP_WIND_03,P630,APPLIES_TO
RP_WIND_03,P631,APPLIES_TO
RP_WIND_03,P632,APPLIES_TO
RP_WIND_03,P633,APPLIES_TO
RP_WIND_03,P634,APPLIES_TO
RP_WIND_03,P635,APPLIES_TO
RP_WIND_03,P636,APPLIES_TO
RP_WIND_03,P637,APPLIES_TO
RP_WIND_03,P638,APPLIES_TO
RP_WIND_03,P639,APPLIES_TO
RP_WIND_03,P640,APPLIES_TO
